Origin Time (GMT),Latitude,Longitude,Depth (km),Magnitude (ML),Location
1977-07-25 22:28:57,35.3500,23.8000,14,4.2,26.6 km SW of Chania
1977-07-22 01:43:17,36.1500,24.7500,117,4.0,64.4 km SSE of Milos
1977-07-09 10:24:24,35.0500,23.3000,61,4.0,82.8 km SW of Chania
1976-11-13 06:09:48,35.0000,23.2000,5,4.7,93.4 km SW of Chania
1976-06-21 10:59:16,34.7000,23.9000,2,4.2,90.4 km SW of Rethimnon
1976-06-10 05:55:18,35.0000,23.5000,50,4.0,73.7 km SW of Chania
1976-04-19 00:27:53,35.5000,24.8000,10,4.2,33.4 km ENE of Rethimnon
1976-01-14 18:14:31,34.8000,24.0000,10,4.1,76.0 km SW of Rethimnon
1975-01-25 00:15:32,34.7000,24.0000,10,4.2,85.5 km SSW of Rethimnon
1975-01-18 04:10:05,35.6000,23.5000,50,4.0,47.6 km WNW of Chania
1975-01-11 18:06:51,34.7000,23.6000,10,4.0,97.9 km SSW of Chania
1975-01-09 18:53:42,34.8000,23.8000,10,4.4,81.6 km SSW of Chania
1974-10-25 11:43:43,35.5000,23.5000,10,4.8,46.7 km W of Chania
1974-09-28 01:35:01,35.3000,23.8000,10,4.0,30.6 km SW of Chania
1974-03-08 02:33:51,34.7000,24.5000,10,4.3,74.0 km S of Rethimnon
1973-12-11 03:49:02,35.4000,23.1000,10,4.0,83.9 km W of Chania
1973-11-29 10:57:42,35.2000,23.6000,10,5.5,51.2 km SW of Chania
1973-07-21 12:51:52,34.9000,24.8000,10,4.3,56.0 km SSW of Iraklion
1973-04-22 13:39:45,35.2000,23.4000,50,4.2,65.7 km WSW of Chania
1973-02-24 23:53:56,34.8000,24.6000,10,4.1,63.9 km S of Rethimnon
1973-02-11 09:03:16,35.6000,23.6000,10,4.0,38.8 km WNW of Chania
1972-11-05 19:25:40,35.1000,24.9000,10,4.6,32.6 km SW of Iraklion
1972-05-04 21:40:05,35.3000,23.6000,50,6.1,44.4 km WSW of Chania
1972-04-29 18:29:39,35.1000,24.7000,10,4.4,36.0 km SE of Rethimnon
1972-04-06 00:03:35,34.7000,24.2000,10,4.0,77.9 km SSW of Rethimnon
1972-01-12 13:51:21,35.1000,23.5000,50,4.6,65.5 km SW of Chania
1971-12-17 02:06:06,35.0000,24.0000,50,4.3,57.0 km S of Chania
1971-10-21 22:50:39,35.0000,24.0000,10,4.0,57.0 km S of Chania
1971-04-09 22:09:20,34.8000,24.2000,10,4.2,67.5 km SSW of Rethimnon
1971-01-02 00:46:15,35.2000,23.2000,10,4.2,81.7 km WSW of Chania
1970-12-29 00:49:01,35.1000,23.1000,10,4.3,94.9 km WSW of Chania
1969-12-01 20:18:09,35.1000,24.2000,50,4.5,38.4 km SW of Rethimnon
1969-05-16 05:09:32,35.0000,24.4000,10,4.0,41.1 km S of Rethimnon
1968-12-25 12:17:17,34.8000,24.2000,50,4.8,67.5 km SSW of Rethimnon
1968-11-10 12:50:45,35.0000,23.8000,10,4.0,60.2 km SSW of Chania
1968-10-21 18:16:44,35.4000,23.4000,10,4.4,57.1 km WSW of Chania
1968-09-18 04:02:01,35.2000,24.8000,10,4.2,33.1 km WSW of Iraklion
1968-09-15 04:56:04,35.4000,24.8000,10,4.3,30.0 km E of Rethimnon
1967-04-04 16:58:58,35.4000,23.0000,10,4.4,92.8 km W of Chania
1966-05-24 17:43:29,35.2000,24.6000,10,4.1,21.7 km SSE of Rethimnon
1966-04-14 18:51:43,34.7000,23.8000,10,4.3,92.4 km SSW of Chania
1966-01-18 21:20:03,35.2000,23.7000,50,4.1,45.0 km SW of Chania
